year, month, carrier, carrier_name                           , airport, airport_name                                                            , arr_flights, arr_del15, carrier_ct, weather_ct, nas_ct , security_ct, late_aircraft_ct, arr_cancelled, arr_diverted, arr_delay, carrier_delay, weather_delay, nas_delay, security_delay, late_aircraft_delay
2025,     4, YV     , Mesa Airlines Inc.                     , CHS    , "Charleston, SC: Charleston AFB/International"                          ,        67.0,      12.0,       3.92,       1.77,    3.07,        0.0 ,             3.24,           0.0,          0.0,     808.0,         304.0,          46.0,     138.0,            0.0,               320.0
2025,     4, YV     , Mesa Airlines Inc.                     , CLE    , "Cleveland, OH: Cleveland-Hopkins International"                        ,        56.0,       7.0,       5.18,       0.0 ,    1.01,        0.0 ,             0.81,           0.0,          0.0,     239.0,         183.0,           0.0,      34.0,            0.0,                22.0
2025,     4, YV     , Mesa Airlines Inc.                     , CLT    , "Charlotte, NC: Charlotte Douglas International"                        ,        73.0,      10.0,       3.47,       1.0 ,    3.09,        0.0 ,             2.44,           0.0,          0.0,    1301.0,         173.0,         113.0,      85.0,            0.0,               930.0
2025,     4, YV     , Mesa Airlines Inc.                     , CMH    , "Columbus, OH: John Glenn Columbus International"                       ,        60.0,      10.0,       3.84,       1.0 ,    1.97,        0.0 ,             3.19,           0.0,          0.0,     547.0,         112.0,         103.0,     137.0,            0.0,               195.0
2025,     4, YV     , Mesa Airlines Inc.                     , COS    , "Colorado Springs, CO: City of Colorado Springs Municipal"              ,        60.0,       7.0,       3.08,       1.59,    1.12,        0.0 ,             1.21,           0.0,          0.0,     440.0,         244.0,          88.0,      33.0,            0.0,                75.0
2025,     4, YV     , Mesa Airlines Inc.                     , CRP    , "Corpus Christi, TX: Corpus Christi International"                      ,        92.0,      13.0,       4.94,       0.28,    1.1 ,        0.0 ,             6.68,           0.0,          0.0,    1174.0,         266.0,          17.0,      64.0,            0.0,               827.0
2025,     4, YV     , Mesa Airlines Inc.                     , CVG    , "Cincinnati, OH: Cincinnati/Northern Kentucky International"            ,        51.0,       7.0,       0.46,       1.0 ,    1.88,        0.0 ,             3.66,           0.0,          0.0,     830.0,          42.0,         192.0,     150.0,            0.0,               446.0
2025,     4, YV     , Mesa Airlines Inc.                     , DFW    , "Dallas/Fort Worth, TX: Dallas/Fort Worth International"                ,        44.0,      12.0,       0.77,       1.87,    2.78,        0.0 ,             6.57,           0.0,          0.0,    1678.0,          69.0,         648.0,     341.0,            0.0,               620.0
2025,     4, YV     , Mesa Airlines Inc.                     , DSM    , "Des Moines, IA: Des Moines International"                              ,        35.0,       7.0,       2.18,       0.24,    1.52,        0.0 ,             3.07,           0.0,          1.0,     273.0,          68.0,           4.0,      44.0,            0.0,               157.0
2025,     4, YV     , Mesa Airlines Inc.                     , DTW    , "Detroit, MI: Detroit Metro Wayne County"                               ,       104.0,      18.0,       9.25,       0.0 ,    4.53,        0.0 ,             4.22,           1.0,          0.0,    1045.0,         662.0,           0.0,     116.0,            0.0,               267.0
2025,     4, YV     , Mesa Airlines Inc.                     , ECP    , "Panama City, FL: Northwest Florida Beaches International"              ,        64.0,       7.0,       1.93,       0.0 ,    2.45,        0.0 ,             2.63,           1.0,          0.0,     501.0,         116.0,           0.0,     164.0,            0.0,               221.0
2025,     4, YV     , Mesa Airlines Inc.                     , ELP    , "El Paso, TX: El Paso International"                                    ,       146.0,      28.0,      13.25,       0.8 ,    8.61,        0.0 ,             5.34,           1.0,          0.0,    2383.0,        1144.0,          85.0,     311.0,            0.0,               843.0
2025,     4, YV     , Mesa Airlines Inc.                     , GRR    , "Grand Rapids, MI: Gerald R. Ford International"                        ,        30.0,       4.0,       1.1 ,       1.0 ,    1.0 ,        0.0 ,             0.9 ,           0.0,          0.0,     148.0,          28.0,          44.0,      23.0,            0.0,                53.0
2025,     4, YV     , Mesa Airlines Inc.                     , GSP    , "Greer, SC: Greenville-Spartanburg International"                       ,        23.0,       2.0,       0.51,       0.0 ,    1.0 ,        0.0 ,             0.49,           0.0,          0.0,     339.0,         164.0,           0.0,      17.0,            0.0,               158.0
2025,     4, YV     , Mesa Airlines Inc.                     , IAD    , "Washington, DC: Washington Dulles International"                       ,      1101.0,     144.0,      40.09,       7.53,   43.63,        0.0 ,            52.76,           0.0,          1.0,   10329.0,        2189.0,        1192.0,    2168.0,            0.0,              4780.0
2025,     4, YV     , Mesa Airlines Inc.                     , IAH    , "Houston, TX: George Bush Intercontinental/Houston"                     ,      2284.0,     380.0,      96.34,      16.99,  149.89,        0.0 ,           116.78,          10.0,         10.0,   32053.0,        8283.0,        1991.0,    6915.0,            0.0,             14864.0
2025,     4, YV     , Mesa Airlines Inc.                     , ICT    , "Wichita, KS: Wichita Dwight D Eisenhower National"                     ,        31.0,       5.0,       1.55,       1.0 ,    1.0 ,        0.0 ,             1.45,           1.0,          0.0,     265.0,          67.0,          89.0,      25.0,            0.0,                84.0
2025,     4, YV     , Mesa Airlines Inc.                     , IND    , "Indianapolis, IN: Indianapolis International"                          ,        90.0,      20.0,      10.55,       1.93,    3.63,        0.0 ,             3.9 ,           0.0,          2.0,    2084.0,         593.0,         974.0,      99.0,            0.0,               418.0
2025,     4, YV     , Mesa Airlines Inc.                     , JAX    , "Jacksonville, FL: Jacksonville International"                          ,       120.0,      19.0,       4.92,       0.0 ,    8.21,        0.0 ,             5.88,           0.0,          0.0,    1217.0,         522.0,           0.0,     266.0,            0.0,               429.0
2025,     4, YV     , Mesa Airlines Inc.                     , LFT    , "Lafayette, LA: Lafayette Regional Paul Fournet Field"                  ,        29.0,       2.0,       1.45,       0.0 ,    0.55,        0.0 ,             0.0 ,           1.0,          0.0,     139.0,          85.0,           0.0,      54.0,            0.0,                 0.0
2025,     4, YV     , Mesa Airlines Inc.                     , LGA    , "New York, NY: LaGuardia"                                               ,       112.0,      30.0,       9.44,       0.0 ,   16.13,        0.0 ,             4.43,           0.0,          0.0,    1625.0,         579.0,           0.0,     680.0,            0.0,               366.0
2025,     4, YV     , Mesa Airlines Inc.                     , MAF    , "Midland/Odessa, TX: Midland International Air and Space Port"          ,       138.0,      28.0,      12.95,       0.87,    5.25,        0.0 ,             8.94,           1.0,          1.0,    1552.0,         472.0,         100.0,     274.0,            0.0,               706.0
2025,     4, YV     , Mesa Airlines Inc.                     , MCI    , "Kansas City, MO: Kansas City International"                            ,       144.0,      24.0,       8.5 ,       0.06,    9.7 ,        0.0 ,             5.74,           1.0,          0.0,    1109.0,         400.0,           6.0,     236.0,            0.0,               467.0
2025,     4, YV     , Mesa Airlines Inc.                     , MEM    , "Memphis, TN: Memphis International"                                    ,        71.0,      11.0,       5.74,       0.0 ,    0.0 ,        0.0 ,             5.26,           0.0,          1.0,     511.0,         283.0,           0.0,       0.0,            0.0,               228.0
